time_ground,flux_ground
6.755957999999999686e+01,9.988939999999999486e-01
6.756305199999999900e+01,9.991750000000000353e-01
6.756652400000000114e+01,1.000172999999999979e+00
6.756999700000000075e+01,9.994070000000000453e-01
6.757346900000000289e+01,1.000229999999999952e+00
6.757694100000000503e+01,1.000577999999999967e+00
6.758041299999999296e+01,1.001260999999999957e+00
6.758388499999999510e+01,1.000747999999999971e+00
6.758735699999999724e+01,1.001621000000000095e+00
6.759082899999999938e+01,9.984239999999999782e-01
6.759430100000000152e+01,1.003608000000000056e+00
6.759777400000000114e+01,1.001384999999999970e+00
6.760124600000000328e+01,9.988939999999999486e-01
6.760471800000000542e+01,1.000604000000000049e+00
6.760818999999999335e+01,9.998590000000000533e-01
6.761166199999999549e+01,9.967829999999999746e-01
6.761513399999999763e+01,9.985899999999999777e-01
6.761860599999999977e+01,1.001390999999999920e+00
6.762207800000000191e+01,1.000790999999999986e+00
6.762555100000000152e+01,1.000119999999999898e+00
6.762902300000000366e+01,9.991079999999999961e-01
6.763249500000000580e+01,9.996080000000000521e-01
6.763596699999999373e+01,1.000745999999999913e+00
6.763943899999999587e+01,9.996479999999999810e-01
6.764291099999999801e+01,1.000372000000000039e+00
6.764638300000000015e+01,9.987939999999999596e-01
6.764985500000000229e+01,9.959689999999999932e-01
6.765332800000000191e+01,1.005020999999999942e+00
6.765680000000000405e+01,1.001190000000000024e+00
6.766027200000000619e+01,1.001020000000000021e+00
6.766374399999999412e+01,1.001044000000000045e+00
6.766721599999999626e+01,9.983079999999999732e-01
6.767068799999999840e+01,9.988719999999999821e-01
6.767416000000000054e+01,9.982849999999999779e-01
6.767763200000000268e+01,9.996399999999999730e-01
6.768110400000000482e+01,9.991830000000000434e-01
6.768457700000000443e+01,9.996159999999999490e-01
6.768804900000000657e+01,1.002704000000000040e+00
6.769152099999999450e+01,9.989639999999999631e-01
6.769499299999999664e+01,1.001548000000000105e+00
6.769846499999999878e+01,9.982910000000000394e-01
6.770193700000000092e+01,1.001597999999999988e+00
6.770540900000000306e+01,9.980630000000000335e-01
6.770888100000000520e+01,9.975399999999999823e-01
6.771235400000000482e+01,9.996439999999999770e-01
6.771582600000000696e+01,1.000531000000000059e+00
6.771929799999999489e+01,1.000056999999999974e+00
6.772276999999999703e+01,1.000728999999999980e+00
6.772624199999999917e+01,9.995070000000000343e-01
6.772971400000000131e+01,9.981459999999999777e-01
6.773318600000000345e+01,1.002148000000000039e+00
6.773665800000000559e+01,1.001816999999999958e+00
6.774013100000000520e+01,9.969109999999999916e-01
6.774360299999999313e+01,1.001525999999999916e+00
6.774707499999999527e+01,1.001886000000000054e+00
6.775054699999999741e+01,1.000045999999999990e+00
6.775401899999999955e+01,1.001270000000000104e+00
6.775749100000000169e+01,9.981189999999999785e-01
6.776096300000000383e+01,9.990189999999999904e-01
6.776443500000000597e+01,1.000231000000000092e+00
6.776790800000000559e+01,1.000839000000000034e+00
6.777137999999999352e+01,1.002078999999999942e+00
6.777485199999999566e+01,1.000677999999999956e+00
6.777832399999999780e+01,1.003111000000000086e+00
6.778179599999999994e+01,9.984549999999999814e-01
6.778526800000000208e+01,1.000337999999999949e+00
6.778874000000000422e+01,9.977669999999999595e-01
6.779221200000000636e+01,9.992069999999999563e-01
6.779568500000000597e+01,1.000345000000000040e+00
6.779915699999999390e+01,9.990489999999999648e-01
6.780262899999999604e+01,9.993119999999999781e-01
6.780610099999999818e+01,1.000572999999999935e+00
6.780957300000000032e+01,9.996610000000000218e-01
6.872968500000000347e+01,9.977719999999999922e-01
6.873315800000000309e+01,9.992170000000000218e-01
6.873663000000000523e+01,1.002405999999999908e+00
6.874010199999999315e+01,9.970120000000000093e-01
6.874357399999999529e+01,9.988029999999999964e-01
6.874704599999999743e+01,1.000119999999999898e+00
6.875051799999999957e+01,1.002132000000000023e+00
6.875399000000000171e+01,1.002183000000000046e+00
6.875746200000000385e+01,9.986479999999999801e-01
6.876093500000000347e+01,1.004999999999999893e+00
6.876440700000000561e+01,9.997169999999999668e-01
6.876787899999999354e+01,9.998879999999999990e-01
6.877135099999999568e+01,9.988179999999999836e-01
6.877482299999999782e+01,9.986810000000000409e-01
6.877829499999999996e+01,1.000078999999999940e+00
6.878176700000000210e+01,1.001163999999999943e+00
6.949702399999999614e+01,9.987620000000000386e-01
6.950049699999999575e+01,9.969400000000000484e-01
6.950396899999999789e+01,1.002847000000000044e+00
6.950744100000000003e+01,1.004113000000000033e+00
6.951091300000000217e+01,1.002852000000000077e+00
6.951438500000000431e+01,9.959780000000000300e-01
6.951785700000000645e+01,1.000593000000000066e+00
6.952132899999999438e+01,9.978230000000000155e-01
6.952480099999999652e+01,1.002961999999999909e+00
6.952827399999999614e+01,9.971139999999999448e-01
6.953174599999999828e+01,1.000215999999999994e+00
6.953521800000000042e+01,9.969609999999999861e-01
6.953869000000000256e+01,1.000911000000000106e+00
6.954216200000000470e+01,9.982330000000000370e-01
6.954563400000000684e+01,9.972950000000000426e-01
6.954910599999999476e+01,9.978489999999999860e-01
6.955257799999999690e+01,9.984260000000000357e-01
6.955605099999999652e+01,1.000062000000000006e+00
6.955952299999999866e+01,1.001819999999999933e+00
6.956299500000000080e+01,9.992090000000000138e-01
6.956646700000000294e+01,1.000483999999999929e+00
6.956993900000000508e+01,9.999099999999999655e-01
6.957341099999999301e+01,1.001020000000000021e+00
6.957688299999999515e+01,1.001238000000000072e+00
6.958035499999999729e+01,1.001800000000000024e+00
6.958382699999999943e+01,1.000450999999999979e+00
6.958729999999999905e+01,1.000129999999999963e+00
6.959077200000000119e+01,1.002399000000000040e+00
6.959424400000000333e+01,9.988890000000000269e-01
6.959771600000000547e+01,9.985270000000000534e-01
6.960118799999999339e+01,1.002353999999999967e+00
6.960465999999999553e+01,9.991010000000000169e-01
6.960813199999999767e+01,1.001881999999999939e+00
6.961160399999999981e+01,1.001749999999999918e+00
6.961507699999999943e+01,9.992299999999999516e-01
6.961854900000000157e+01,9.949529999999999763e-01
6.962202100000000371e+01,9.998099999999999765e-01
6.962549300000000585e+01,1.001324000000000103e+00
6.962896499999999378e+01,9.999190000000000023e-01
6.963243699999999592e+01,1.001845000000000097e+00
6.963590899999999806e+01,1.001632999999999996e+00
6.963938100000000020e+01,1.000618999999999925e+00
6.964285399999999981e+01,1.000833000000000084e+00
6.964632600000000195e+01,9.994110000000000493e-01
6.964979800000000409e+01,1.000056000000000056e+00
6.965327000000000623e+01,9.965500000000000469e-01
6.965674199999999416e+01,1.000402000000000013e+00
6.966021399999999630e+01,9.987599999999999811e-01
6.966368599999999844e+01,9.978050000000000530e-01
6.966715800000000058e+01,9.976249999999999840e-01
6.967063100000000020e+01,9.999909999999999632e-01
6.967410300000000234e+01,9.995279999999999720e-01
6.967757500000000448e+01,1.002958000000000016e+00
6.968104700000000662e+01,9.995730000000000448e-01
6.968451899999999455e+01,1.003044999999999964e+00
6.968799099999999669e+01,1.000091999999999981e+00
6.969146299999999883e+01,9.979489999999999750e-01
6.969493500000000097e+01,1.002884000000000109e+00
6.969840800000000058e+01,9.993429999999999813e-01
6.970188000000000272e+01,1.000542000000000042e+00
6.970535200000000486e+01,9.980649999999999800e-01
6.970882400000000700e+01,1.000299000000000049e+00
6.971229599999999493e+01,1.001813000000000065e+00
6.971576799999999707e+01,1.000539000000000067e+00
6.971923999999999921e+01,1.001962000000000019e+00
6.972271200000000135e+01,9.992229999999999723e-01
6.972618400000000349e+01,9.998230000000000173e-01
6.972965700000000311e+01,9.973189999999999555e-01
6.973312900000000525e+01,9.998869999999999703e-01
6.973660099999999318e+01,1.001390999999999920e+00
6.974007299999999532e+01,9.997329999999999828e-01
6.974354499999999746e+01,9.989329999999999599e-01
6.974701699999999960e+01,9.992959999999999621e-01
6.975048900000000174e+01,1.001910000000000078e+00
6.975396100000000388e+01,1.002626999999999935e+00
6.975743400000000349e+01,9.959759999999999724e-01
6.976090600000000563e+01,9.988749999999999574e-01
6.976437799999999356e+01,9.991999999999999771e-01
6.976784999999999570e+01,1.000725000000000087e+00
6.977132199999999784e+01,1.000758999999999954e+00
6.977479399999999998e+01,1.001279999999999948e+00
6.977826600000000212e+01,9.989970000000000239e-01
6.978173800000000426e+01,9.993659999999999766e-01
6.978521100000000388e+01,1.002181999999999906e+00
6.978868300000000602e+01,9.954140000000000210e-01
6.979215499999999395e+01,1.000143999999999922e+00
6.979562699999999609e+01,9.996880000000000210e-01
6.979909899999999823e+01,1.002477000000000062e+00
6.980257100000000037e+01,9.961179999999999479e-01
7.049005099999999402e+01,1.000386999999999915e+00
7.049352399999999363e+01,1.002377999999999991e+00
7.049699599999999577e+01,1.000901999999999958e+00
7.050046799999999791e+01,9.984629999999999894e-01
7.050394000000000005e+01,9.989869999999999584e-01
7.050741200000000219e+01,9.996920000000000250e-01
7.051088400000000433e+01,1.000140000000000029e+00
7.051435600000000647e+01,9.992710000000000203e-01
7.051782799999999440e+01,9.978920000000000012e-01
7.052129999999999654e+01,1.003068000000000071e+00
7.052477299999999616e+01,9.998329999999999718e-01
7.052824499999999830e+01,1.003735000000000044e+00
7.239971900000000460e+01,9.995950000000000113e-01
7.240319100000000674e+01,9.992290000000000338e-01
7.240666299999999467e+01,9.989740000000000286e-01
7.241013499999999681e+01,1.001246999999999998e+00
7.241360699999999895e+01,9.994680000000000231e-01
7.241707900000000109e+01,1.001036000000000037e+00
7.242055100000000323e+01,9.976530000000000120e-01
7.242402300000000537e+01,1.000785999999999953e+00
7.242749600000000498e+01,1.001141999999999976e+00
7.243096799999999291e+01,1.001241999999999965e+00
7.243443999999999505e+01,9.995659999999999545e-01
7.248999399999999582e+01,9.904610000000000358e-01
7.249346599999999796e+01,1.002877999999999936e+00
7.249693800000000010e+01,9.975549999999999695e-01
7.250388200000000438e+01,1.001646999999999954e+00
7.250735400000000652e+01,9.995500000000000496e-01
7.251082700000000614e+01,1.003117999999999954e+00
7.251429899999999407e+01,9.998359999999999470e-01
7.251777099999999621e+01,1.003100000000000103e+00
7.252124299999999835e+01,9.943870000000000209e-01
7.252471500000000049e+01,1.001017999999999963e+00
7.252818700000000263e+01,1.001255000000000006e+00
7.253165900000000477e+01,9.936920000000000197e-01
7.253513100000000691e+01,9.939219999999999722e-01
7.253860400000000652e+01,1.005187000000000053e+00
7.254207599999999445e+01,1.000680999999999932e+00
7.254554799999999659e+01,9.808489999999999709e-01
7.254901999999999873e+01,9.978749999999999565e-01
7.255249200000000087e+01,1.000196000000000085e+00
7.255596400000000301e+01,1.004229999999999956e+00
7.255943600000000515e+01,9.999280000000000390e-01
7.256290799999999308e+01,9.948909999999999698e-01
7.256638100000000691e+01,9.937500000000000222e-01
7.256985299999999484e+01,9.970299999999999718e-01
7.257332499999999698e+01,9.909499999999999975e-01
7.257679699999999912e+01,9.910700000000000065e-01
7.258026900000000126e+01,9.896350000000000424e-01
7.258374100000000340e+01,9.922220000000000484e-01
7.258721300000000554e+01,9.944110000000000449e-01
7.259068499999999347e+01,9.946840000000000126e-01
7.259415699999999561e+01,9.939590000000000369e-01
7.259762999999999522e+01,1.001052999999999971e+00
7.260110199999999736e+01,9.998620000000000285e-01
7.260457399999999950e+01,1.000445999999999946e+00
7.260804600000000164e+01,9.974499999999999478e-01
7.261151800000000378e+01,9.998510000000000453e-01
7.261499000000000592e+01,9.997430000000000483e-01
7.261846199999999385e+01,9.967899999999999539e-01
7.262193399999999599e+01,9.995619999999999505e-01
7.262540699999999561e+01,1.003260000000000041e+00
7.262887899999999775e+01,9.997430000000000483e-01
7.263235099999999989e+01,1.001206999999999958e+00
7.263582300000000203e+01,9.999649999999999928e-01
7.263929500000000417e+01,9.982269999999999754e-01
7.264276700000000631e+01,1.000504999999999978e+00
7.264623899999999423e+01,9.975330000000000030e-01
7.264971099999999637e+01,1.003160999999999969e+00
7.265318399999999599e+01,1.000505999999999895e+00
7.265665599999999813e+01,9.988270000000000204e-01
7.266012800000000027e+01,9.977369999999999850e-01
7.266360000000000241e+01,1.001268000000000047e+00
7.266707200000000455e+01,1.001892999999999923e+00
7.267054400000000669e+01,9.993400000000000061e-01
7.267401599999999462e+01,9.999890000000000168e-01
7.267748799999999676e+01,1.000539000000000067e+00
7.268096099999999637e+01,1.003413000000000110e+00
7.268443299999999851e+01,1.000256000000000034e+00
7.268790500000000065e+01,9.976120000000000543e-01
7.269137700000000279e+01,1.000737999999999905e+00
7.269484900000000493e+01,1.001204999999999901e+00
7.269832100000000707e+01,9.996559999999999890e-01
7.270179299999999500e+01,9.985330000000000039e-01
7.270526499999999714e+01,9.976899999999999658e-01
7.270873799999999676e+01,9.953619999999999690e-01
7.271220999999999890e+01,9.911710000000000242e-01
7.271568200000000104e+01,9.876939999999999609e-01
7.271915400000000318e+01,9.918940000000000534e-01
7.272262600000000532e+01,9.921130000000000226e-01
7.272609799999999325e+01,9.930259999999999643e-01
7.272956999999999539e+01,9.922590000000000021e-01
7.273304199999999753e+01,9.978259999999999907e-01
7.273651399999999967e+01,9.995110000000000383e-01
7.273998699999999928e+01,1.000688000000000022e+00
7.274345900000000142e+01,1.003227000000000091e+00
7.274693100000000356e+01,9.915920000000000289e-01
7.275040300000000570e+01,9.985279999999999712e-01
7.275387499999999363e+01,9.981449999999999489e-01
7.275734699999999577e+01,1.004958000000000018e+00
7.276081899999999791e+01,1.003508999999999984e+00
7.276776399999999967e+01,9.936289999999999845e-01
7.339274600000000248e+01,9.982419999999999627e-01
7.339621800000000462e+01,1.000146999999999897e+00
7.339969000000000676e+01,1.000251999999999919e+00
7.340316199999999469e+01,9.996530000000000138e-01
7.340663399999999683e+01,1.000728999999999980e+00
7.341010599999999897e+01,1.000542999999999960e+00
7.341357800000000111e+01,9.981210000000000360e-01
7.341705000000000325e+01,1.004664000000000001e+00
7.342052300000000287e+01,9.961400000000000254e-01
7.342399500000000501e+01,1.000520999999999994e+00
7.342746699999999294e+01,1.000728000000000062e+00
7.343093899999999508e+01,1.000936000000000048e+00
7.343441099999999722e+01,1.001533000000000007e+00
7.343788299999999936e+01,1.000183000000000044e+00
7.344135500000000150e+01,9.997939999999999605e-01
7.344482700000000364e+01,9.989670000000000494e-01
7.344830000000000325e+01,1.001751999999999976e+00
7.345177200000000539e+01,1.000081999999999915e+00
7.345524399999999332e+01,9.998449999999999838e-01
7.345871599999999546e+01,9.990860000000000296e-01
7.346218799999999760e+01,1.001702000000000092e+00
7.346565999999999974e+01,9.989839999999999831e-01
7.346913200000000188e+01,9.979299999999999837e-01
7.347260400000000402e+01,9.996969999999999468e-01
7.347607700000000364e+01,9.972860000000000058e-01
7.347954900000000578e+01,1.000575999999999910e+00
7.348302099999999371e+01,1.000089999999999923e+00
7.348649299999999585e+01,1.003117000000000036e+00
7.348996499999999799e+01,1.002226000000000061e+00
7.349343700000000013e+01,1.002334000000000058e+00
7.349690900000000227e+01,9.995579999999999465e-01
7.350038100000000441e+01,1.001198999999999950e+00
7.350385400000000402e+01,1.001033000000000062e+00
7.350732600000000616e+01,9.983779999999999877e-01
7.351079799999999409e+01,1.000115000000000087e+00
7.351426999999999623e+01,9.989630000000000454e-01
7.351774199999999837e+01,1.000906999999999991e+00
7.352121400000000051e+01,9.987359999999999571e-01
7.352468600000000265e+01,9.987279999999999491e-01
7.352815800000000479e+01,1.003481999999999985e+00
7.353163000000000693e+01,9.979890000000000150e-01
7.353510300000000655e+01,9.987890000000000379e-01
7.353857499999999447e+01,1.000475000000000003e+00
7.354204699999999661e+01,9.984349999999999614e-01
7.354551899999999875e+01,9.985110000000000374e-01
7.354899100000000089e+01,9.995180000000000176e-01
7.355246300000000303e+01,1.002359999999999918e+00
7.355593500000000518e+01,9.995739999999999625e-01
7.355940699999999310e+01,1.000108999999999915e+00
7.356288000000000693e+01,9.979010000000000380e-01
7.356635199999999486e+01,1.002286000000000010e+00
7.356982399999999700e+01,9.986650000000000249e-01
7.357329599999999914e+01,1.000242999999999993e+00
7.357676800000000128e+01,1.001101999999999936e+00
7.358024000000000342e+01,9.993880000000000541e-01
7.358371200000000556e+01,9.983910000000000284e-01
7.358718399999999349e+01,9.978500000000000147e-01
7.359412899999999524e+01,9.981339999999999657e-01
7.359760099999999738e+01,1.002332999999999918e+00
7.360107299999999952e+01,1.001519999999999966e+00
