time_space,flux_space
6.574644399999999678e+01,1.001332000000000111e+00
6.574794300000000646e+01,1.000601999999999991e+00
6.574943899999999530e+01,1.000874999999999959e+00
6.575093699999999330e+01,1.000428000000000095e+00
6.575243500000000552e+01,1.001201999999999925e+00
6.575393300000000352e+01,1.000307999999999975e+00
6.575543199999999899e+01,1.001112999999999920e+00
6.575692899999999952e+01,1.001516000000000073e+00
6.575842600000000004e+01,1.000374000000000096e+00
6.575992399999999805e+01,1.000631999999999966e+00
6.576142199999999605e+01,1.000428000000000095e+00
6.576292899999999975e+01,9.999660000000000215e-01
6.576442699999999775e+01,9.996699999999999475e-01
6.576591500000000678e+01,1.000656999999999908e+00
6.576741300000000479e+01,9.994300000000000406e-01
6.576891100000000279e+01,1.000679000000000096e+00
6.577040999999999826e+01,1.000421000000000005e+00
6.577190699999999879e+01,1.001371000000000011e+00
6.577340399999999931e+01,1.000159000000000020e+00
6.577490199999999732e+01,1.000836000000000059e+00
6.577639999999999532e+01,1.000591000000000008e+00
6.577789900000000500e+01,9.983020000000000227e-01
6.577939600000000553e+01,9.988700000000000356e-01
6.578089400000000353e+01,1.000453000000000037e+00
6.578239100000000406e+01,9.982739999999999947e-01
6.578388900000000206e+01,1.000693999999999972e+00
6.578538799999999753e+01,9.994060000000000166e-01
6.578688599999999553e+01,1.000650999999999957e+00
6.578838299999999606e+01,1.000277000000000083e+00
6.578987999999999658e+01,1.000985000000000014e+00
6.579137799999999459e+01,9.989630000000000454e-01
6.579288599999999576e+01,9.979740000000000277e-01
6.579437900000000639e+01,9.990019999999999456e-01
6.579587200000000280e+01,1.000080000000000080e+00
6.579736900000000333e+01,9.991879999999999651e-01
6.579886700000000133e+01,9.999350000000000183e-01
6.580036599999999680e+01,9.999930000000000208e-01
6.580186299999999733e+01,1.000301000000000107e+00
6.580334899999999720e+01,9.988909999999999734e-01
6.580485899999999333e+01,1.000631999999999966e+00
6.580635700000000554e+01,1.001306999999999947e+00
6.580785500000000354e+01,1.000499999999999945e+00
6.580935200000000407e+01,1.001865999999999923e+00
6.581085000000000207e+01,1.001344999999999930e+00
6.581234800000000007e+01,1.000874000000000041e+00
6.581384599999999807e+01,9.992729999999999668e-01
6.581534399999999607e+01,9.999970000000000248e-01
6.581684099999999660e+01,9.993030000000000523e-01
6.581833899999999460e+01,9.994469999999999743e-01
6.581983700000000681e+01,9.972900000000000098e-01
6.582133500000000481e+01,9.992729999999999668e-01
6.582283300000000281e+01,9.988639999999999741e-01
6.582433000000000334e+01,9.992039999999999811e-01
6.582582800000000134e+01,1.000445999999999946e+00
6.582733899999999494e+01,1.000674999999999981e+00
6.582882399999999734e+01,1.001651000000000069e+00
6.583032199999999534e+01,1.000061000000000089e+00
6.583181899999999587e+01,9.993889999999999718e-01
6.583331699999999387e+01,1.000239000000000100e+00
6.583481500000000608e+01,9.995770000000000488e-01
6.583631300000000408e+01,1.000318999999999958e+00
6.583781199999999956e+01,9.990050000000000319e-01
6.583930800000000261e+01,1.000186000000000019e+00
6.584080600000000061e+01,9.990989999999999593e-01
6.584230399999999861e+01,1.000566000000000066e+00
6.584380199999999661e+01,1.000250000000000083e+00
6.584530100000000630e+01,1.000388000000000055e+00
6.584679800000000682e+01,9.988740000000000396e-01
6.584829499999999314e+01,9.996049999999999658e-01
6.584979300000000535e+01,9.985349999999999504e-01
6.585129100000000335e+01,1.001026999999999889e+00
6.585279500000000041e+01,1.000062000000000006e+00
6.585429399999999589e+01,9.999149999999999983e-01
6.585578399999999988e+01,1.000180000000000069e+00
6.585728199999999788e+01,9.993130000000000068e-01
6.585877999999999588e+01,9.979029999999999845e-01
6.586027900000000557e+01,9.993020000000000236e-01
6.586177600000000609e+01,1.000429000000000013e+00
6.586326499999999839e+01,1.000634999999999941e+00
6.586477100000000462e+01,1.000682999999999989e+00
6.586626900000000262e+01,9.998099999999999765e-01
6.586776799999999810e+01,1.000926999999999900e+00
6.586926499999999862e+01,9.996950000000000003e-01
6.587076299999999662e+01,9.993330000000000268e-01
6.587225999999999715e+01,9.997599999999999820e-01
6.587375799999999515e+01,9.987859999999999516e-01
6.587525700000000484e+01,1.000059999999999949e+00
6.587675400000000536e+01,9.991360000000000241e-01
6.587825200000000336e+01,9.999010000000000398e-01
6.587975000000000136e+01,1.001109999999999944e+00
6.588124700000000189e+01,1.000861999999999918e+00
6.588274400000000242e+01,9.997859999999999525e-01
6.588425100000000612e+01,9.994349999999999623e-01
6.588574099999999589e+01,9.992750000000000243e-01
6.588723699999999894e+01,1.000621999999999900e+00
6.588873599999999442e+01,9.987599999999999811e-01
6.589023500000000411e+01,9.997789999999999733e-01
6.589173200000000463e+01,9.988369999999999749e-01
6.589323000000000263e+01,1.000782999999999978e+00
6.589472800000000063e+01,9.996009999999999618e-01
6.589622599999999863e+01,1.001257000000000064e+00
6.589772399999999664e+01,9.995300000000000296e-01
6.589922099999999716e+01,1.001077999999999912e+00
6.590071899999999516e+01,9.997629999999999573e-01
6.590221699999999316e+01,9.999270000000000103e-01
6.590372600000000602e+01,1.000439999999999996e+00
6.590520800000000179e+01,1.000075999999999965e+00
6.590671000000000390e+01,9.995309999999999473e-01
6.590820800000000190e+01,1.000547999999999993e+00
6.590970599999999990e+01,1.000582000000000082e+00
6.591120399999999790e+01,9.986570000000000169e-01
6.591270199999999591e+01,1.000585000000000058e+00
6.591419700000000148e+01,9.989249999999999519e-01
6.591569699999999443e+01,9.995549999999999713e-01
6.591719500000000664e+01,9.996129999999999738e-01
6.591869300000000464e+01,1.000094000000000038e+00
6.592019200000000012e+01,9.993429999999999813e-01
6.592168900000000065e+01,9.992849999999999788e-01
6.592318600000000117e+01,9.981999999999999762e-01
6.592468399999999917e+01,1.001220999999999917e+00
6.592618199999999717e+01,1.000191000000000052e+00
6.592768100000000686e+01,9.991659999999999986e-01
6.592917799999999318e+01,9.993800000000000461e-01
6.593067499999999370e+01,9.996099999999999985e-01
6.593217300000000591e+01,1.000288999999999984e+00
6.593367100000000391e+01,9.991729999999999778e-01
6.593516999999999939e+01,9.987369999999999859e-01
6.593666699999999992e+01,1.000885000000000025e+00
6.593816400000000044e+01,9.991839999999999611e-01
6.593966199999999844e+01,9.995319999999999760e-01
6.594115999999999644e+01,9.985220000000000207e-01
6.594265900000000613e+01,9.992480000000000251e-01
6.594415600000000666e+01,9.997829999999999773e-01
6.594565299999999297e+01,1.000072000000000072e+00
6.594715100000000518e+01,9.999879999999999880e-01
6.594864900000000318e+01,9.991349999999999953e-01
6.595014799999999866e+01,1.000534999999999952e+00
6.595164499999999919e+01,1.000310000000000032e+00
6.595314299999999719e+01,9.999240000000000350e-01
6.595464099999999519e+01,9.991470000000000073e-01
6.595613799999999571e+01,9.991320000000000201e-01
6.595763700000000540e+01,1.001414000000000026e+00
6.595913400000000593e+01,9.982889999999999819e-01
6.596063200000000393e+01,9.996310000000000473e-01
6.596213000000000193e+01,9.980550000000000255e-01
6.596362499999999329e+01,1.000029999999999974e+00
6.596512599999999793e+01,9.996840000000000170e-01
6.596662299999999846e+01,1.000242000000000075e+00
6.596812099999999646e+01,1.001071000000000044e+00
6.596961899999999446e+01,1.000251999999999919e+00
6.597111599999999498e+01,9.995180000000000176e-01
6.597261500000000467e+01,9.990529999999999688e-01
6.597411200000000520e+01,1.001349999999999962e+00
6.597561000000000320e+01,1.000178000000000011e+00
6.597710800000000120e+01,1.000180999999999987e+00
6.598009999999999309e+01,9.997700000000000475e-01
6.598160099999999773e+01,9.995990000000000153e-01
6.598310499999999479e+01,9.994009999999999838e-01
6.598459699999999373e+01,9.981320000000000192e-01
6.598609500000000594e+01,9.987819999999999476e-01
6.598760799999999449e+01,9.996800000000000130e-01
6.598909999999999343e+01,1.000807000000000002e+00
6.599059800000000564e+01,1.000807000000000002e+00
6.599208600000000047e+01,1.000359999999999916e+00
6.599358399999999847e+01,9.991320000000000201e-01
6.599508199999999647e+01,9.993309999999999693e-01
6.599657899999999700e+01,1.000971000000000055e+00
6.599807699999999500e+01,9.994619999999999616e-01
6.599957499999999300e+01,1.000358000000000080e+00
6.600107300000000521e+01,1.000220000000000109e+00
6.600256400000000667e+01,1.000749000000000111e+00
6.600406800000000374e+01,9.997359999999999580e-01
6.600556600000000174e+01,9.992820000000000036e-01
6.600706399999999974e+01,9.996629999999999683e-01
6.600856199999999774e+01,9.993459999999999566e-01
6.601006099999999321e+01,9.996730000000000338e-01
6.601157000000000608e+01,1.000091000000000063e+00
6.601305499999999427e+01,9.976629999999999665e-01
6.601455300000000648e+01,9.990670000000000384e-01
6.601605100000000448e+01,1.000429000000000013e+00
6.601754999999999995e+01,9.996570000000000178e-01
6.601904700000000048e+01,1.000307999999999975e+00
6.602054400000000101e+01,1.000318999999999958e+00
6.602204199999999901e+01,9.987099999999999866e-01
6.602353999999999701e+01,1.001382999999999912e+00
6.602503900000000669e+01,9.995640000000000081e-01
6.602653599999999301e+01,9.999000000000000110e-01
6.602803299999999354e+01,9.992579999999999796e-01
6.602952500000000668e+01,9.999329999999999607e-01
6.603102900000000375e+01,1.000412999999999997e+00
6.603252799999999922e+01,9.987770000000000259e-01
6.603402499999999975e+01,1.000458000000000069e+00
6.603551299999999458e+01,9.987979999999999636e-01
6.603701599999999416e+01,1.000953999999999899e+00
6.603851299999999469e+01,1.001741999999999910e+00
6.604001700000000596e+01,1.001406999999999936e+00
6.604151400000000649e+01,9.990350000000000064e-01
6.604301300000000197e+01,9.996390000000000553e-01
6.604451000000000249e+01,9.985760000000000192e-01
6.604600700000000302e+01,1.000977000000000006e+00
6.604750599999999849e+01,9.995749999999999913e-01
6.604900299999999902e+01,9.993509999999999893e-01
6.605050099999999702e+01,9.995319999999999760e-01
6.605199799999999755e+01,1.000525000000000109e+00
6.605349599999999555e+01,1.000007000000000090e+00
6.605499500000000523e+01,9.988000000000000211e-01
6.605649200000000576e+01,9.992870000000000363e-01
6.605799000000000376e+01,1.000143000000000004e+00
6.605948800000000176e+01,9.995199999999999640e-01
6.606098500000000229e+01,1.001211000000000073e+00
6.606248399999999776e+01,1.001112999999999920e+00
6.606398099999999829e+01,9.998609999999999998e-01
6.606547899999999629e+01,1.000104000000000104e+00
6.606697699999999429e+01,9.997599999999999820e-01
6.606847500000000650e+01,1.001012999999999931e+00
6.606997300000000450e+01,1.000498000000000109e+00
6.607296800000000303e+01,1.000415999999999972e+00
6.607446600000000103e+01,9.997650000000000148e-01
6.607596399999999903e+01,9.973119999999999763e-01
6.607746199999999703e+01,9.962189999999999657e-01
6.607895899999999756e+01,9.951630000000000198e-01
6.608045699999999556e+01,9.980069999999999775e-01
6.608195499999999356e+01,9.972069999999999546e-01
6.608345300000000577e+01,9.971499999999999808e-01
6.608495100000000377e+01,9.955829999999999957e-01
6.608644800000000430e+01,9.974460000000000548e-01
6.608794600000000230e+01,9.956810000000000382e-01
6.608944400000000030e+01,9.966359999999999664e-01
6.609094199999999830e+01,9.970860000000000278e-01
6.609244099999999378e+01,9.974950000000000205e-01
6.609393799999999430e+01,9.962010000000000032e-01
6.609543499999999483e+01,9.958679999999999755e-01
6.609692900000000293e+01,9.962659999999999849e-01
6.609843100000000504e+01,9.963429999999999787e-01
6.609993000000000052e+01,9.957340000000000080e-01
6.610142700000000104e+01,9.969789999999999486e-01
6.610292400000000157e+01,9.959850000000000092e-01
6.610442199999999957e+01,1.000310999999999950e+00
6.610591999999999757e+01,9.962800000000000544e-01
6.610741899999999305e+01,9.970729999999999871e-01
6.610891599999999357e+01,1.000939999999999941e+00
6.611041299999999410e+01,1.000604000000000049e+00
6.611191399999999874e+01,9.997770000000000268e-01
6.611340900000000431e+01,9.995249999999999968e-01
6.611490100000000325e+01,9.998409999999999798e-01
6.611640500000000031e+01,1.000412999999999997e+00
6.611790200000000084e+01,1.001673999999999953e+00
6.611939999999999884e+01,1.000210999999999961e+00
6.612089799999999684e+01,9.999329999999999607e-01
6.612239700000000653e+01,9.997270000000000323e-01
6.612389400000000705e+01,9.989400000000000501e-01
6.612539099999999337e+01,1.000451999999999897e+00
6.612688900000000558e+01,1.001738000000000017e+00
6.612838700000000358e+01,9.996950000000000003e-01
6.612988599999999906e+01,1.001187000000000049e+00
6.613138299999999958e+01,1.000262999999999902e+00
6.613288099999999758e+01,9.998150000000000093e-01
6.613437899999999559e+01,1.000285000000000091e+00
6.613587599999999611e+01,9.994469999999999743e-01
6.613737500000000580e+01,1.002645000000000008e+00
6.613887200000000632e+01,1.001144999999999952e+00
6.614037000000000432e+01,1.001201000000000008e+00
6.614186700000000485e+01,1.000350999999999990e+00
6.614336500000000285e+01,9.995230000000000503e-01
6.614486399999999833e+01,1.000475000000000003e+00
6.614636099999999885e+01,1.001346999999999987e+00
6.614785899999999685e+01,1.000599999999999934e+00
6.614935599999999738e+01,1.001142999999999894e+00
6.615085399999999538e+01,1.000084999999999891e+00
6.615235300000000507e+01,1.000267999999999935e+00
6.615385000000000559e+01,1.000142000000000087e+00
6.615534800000000359e+01,1.001135000000000108e+00
6.615684600000000160e+01,9.996930000000000538e-01
6.615834399999999960e+01,1.001846000000000014e+00
6.615984299999999507e+01,9.998839999999999950e-01
6.616134099999999307e+01,9.996310000000000473e-01
6.616283799999999360e+01,9.987449999999999939e-01
6.616433600000000581e+01,1.000205999999999928e+00
6.616583400000000381e+01,1.000631999999999966e+00
6.616733200000000181e+01,9.992720000000000491e-01
6.616882999999999981e+01,9.982339999999999547e-01
6.617032799999999781e+01,1.000140999999999947e+00
6.617182499999999834e+01,1.000051999999999941e+00
6.617332299999999634e+01,1.002591999999999928e+00
6.617482099999999434e+01,1.001346000000000069e+00
6.617631900000000655e+01,9.994979999999999976e-01
6.617781600000000708e+01,9.995610000000000328e-01
6.617931400000000508e+01,1.000958000000000014e+00
6.618081100000000561e+01,9.986089999999999689e-01
6.618231000000000108e+01,9.997209999999999708e-01
6.618380799999999908e+01,9.993710000000000093e-01
6.618531699999999773e+01,9.999029999999999863e-01
6.618680299999999761e+01,1.000231000000000092e+00
6.618830599999999720e+01,1.000280999999999976e+00
6.618979899999999361e+01,9.995270000000000543e-01
6.619129700000000582e+01,9.996340000000000225e-01
6.619279500000000382e+01,9.998080000000000300e-01
6.619429200000000435e+01,9.995300000000000296e-01
6.619728800000000035e+01,9.998099999999999765e-01
6.619878599999999835e+01,9.986770000000000369e-01
6.620028399999999635e+01,9.996030000000000193e-01
6.620178099999999688e+01,1.000625000000000098e+00
6.620327899999999488e+01,1.000091999999999981e+00
6.620477700000000709e+01,1.000542999999999960e+00
6.620627500000000509e+01,9.997639999999999860e-01
6.620777300000000309e+01,9.991929999999999978e-01
6.620927100000000110e+01,9.998860000000000525e-01
6.621076800000000162e+01,1.000817000000000068e+00
6.621227299999999616e+01,1.000903000000000098e+00
6.621376399999999762e+01,1.000545999999999935e+00
6.621526199999999562e+01,1.002002999999999977e+00
6.621675899999999615e+01,9.995570000000000288e-01
6.621825699999999415e+01,9.992440000000000211e-01
6.621975500000000636e+01,1.000488999999999962e+00
6.622125300000000436e+01,1.000636000000000081e+00
6.622275100000000236e+01,9.988510000000000444e-01
6.622424900000000036e+01,1.001203000000000065e+00
6.622574699999999837e+01,1.000664999999999916e+00
6.622724399999999889e+01,1.001303000000000054e+00
6.622874199999999689e+01,1.000742000000000020e+00
6.623023700000000247e+01,9.992499999999999716e-01
6.623173800000000710e+01,1.002577999999999969e+00
6.623323499999999342e+01,1.001168000000000058e+00
6.623474299999999459e+01,9.997249999999999748e-01
6.623623000000000616e+01,1.004345999999999961e+00
6.623772900000000163e+01,1.000815000000000010e+00
6.623922699999999963e+01,9.985650000000000359e-01
6.624072499999999764e+01,1.000532999999999895e+00
6.624222299999999564e+01,9.995290000000000008e-01
6.624372099999999364e+01,1.000423999999999980e+00
6.624522600000000239e+01,1.000370999999999899e+00
6.624671600000000637e+01,9.987030000000000074e-01
6.624821400000000438e+01,1.000429000000000013e+00
6.624971200000000238e+01,1.000261000000000067e+00
6.625121000000000038e+01,1.000863000000000058e+00
6.625270700000000090e+01,1.000704000000000038e+00
6.625420499999999890e+01,1.000394999999999923e+00
6.625570299999999690e+01,9.999909999999999632e-01
6.625721599999999967e+01,1.000226000000000059e+00
6.625869899999999291e+01,9.996859999999999635e-01
6.626019700000000512e+01,1.000783999999999896e+00
6.626169400000000564e+01,1.000861999999999918e+00
6.626319399999999860e+01,9.989360000000000461e-01
6.626469000000000165e+01,9.977759999999999962e-01
6.626618799999999965e+01,9.982459999999999667e-01
6.626768500000000017e+01,9.984089999999999909e-01
6.626918299999999817e+01,9.987160000000000482e-01
6.627069299999999430e+01,9.989620000000000166e-01
6.627217899999999418e+01,1.000046999999999908e+00
6.627367700000000639e+01,9.994889999999999608e-01
6.627517500000000439e+01,9.991759999999999531e-01
6.627667200000000491e+01,1.000175000000000036e+00
6.627817000000000291e+01,9.988249999999999629e-01
6.627966800000000092e+01,9.992039999999999811e-01
6.628116599999999892e+01,9.992839999999999501e-01
6.628266399999999692e+01,1.000378999999999907e+00
6.628416099999999744e+01,9.977979999999999627e-01
6.628565899999999544e+01,9.992280000000000051e-01
6.628715499999999849e+01,1.001413000000000109e+00
6.628865500000000566e+01,9.982830000000000314e-01
6.629015300000000366e+01,9.996800000000000130e-01
6.629165000000000418e+01,9.991630000000000233e-01
6.629314800000000218e+01,9.997500000000000275e-01
6.629464600000000019e+01,1.000453000000000037e+00
6.629614399999999819e+01,9.995990000000000153e-01
6.629764199999999619e+01,9.988909999999999734e-01
6.629913899999999671e+01,1.001501999999999892e+00
6.630063699999999471e+01,1.000369999999999981e+00
6.630213500000000693e+01,9.993490000000000428e-01
6.630363300000000493e+01,1.000331999999999999e+00
6.630513799999999947e+01,9.990609999999999769e-01
6.630662800000000345e+01,9.996819999999999595e-01
6.630812600000000145e+01,1.001479000000000008e+00
6.630962399999999946e+01,1.000385999999999997e+00
6.631112199999999746e+01,1.000544000000000100e+00
6.631261999999999546e+01,1.000507999999999953e+00
6.631411799999999346e+01,1.000296000000000074e+00
6.631561600000000567e+01,1.000053000000000081e+00
6.631711300000000620e+01,9.997059999999999835e-01
6.631861100000000420e+01,1.000887000000000082e+00
6.632010900000000220e+01,1.000569999999999959e+00
6.632160700000000020e+01,1.000836999999999977e+00
6.632310499999999820e+01,1.001004000000000005e+00
6.632460299999999620e+01,9.999789999999999512e-01
6.632609999999999673e+01,1.001044000000000045e+00
6.632759500000000230e+01,1.000299000000000049e+00
6.632909600000000694e+01,1.000939000000000023e+00
6.633059400000000494e+01,1.001989999999999936e+00
6.658999300000000687e+01,9.985420000000000407e-01
6.659146400000000199e+01,1.000143000000000004e+00
6.659296799999999905e+01,9.999130000000000518e-01
6.659447600000000023e+01,9.992910000000000403e-01
6.659597200000000328e+01,9.999749999999999472e-01
6.659747699999999782e+01,1.000451999999999897e+00
6.659896799999999928e+01,9.998580000000000245e-01
6.660046599999999728e+01,1.000439000000000078e+00
6.660196100000000285e+01,9.999510000000000343e-01
6.660346099999999581e+01,9.987730000000000219e-01
6.660495799999999633e+01,1.000383999999999940e+00
6.660643899999999462e+01,9.997009999999999508e-01
6.660795500000000402e+01,9.997409999999999908e-01
6.660943199999999820e+01,9.996190000000000353e-01
6.661094400000000348e+01,9.992929999999999868e-01
6.661244800000000055e+01,9.997970000000000468e-01
6.661393800000000454e+01,1.000852999999999993e+00
6.661544899999999814e+01,1.000596000000000041e+00
6.661695199999999772e+01,1.000126000000000071e+00
6.661844000000000676e+01,1.001090000000000035e+00
6.661993699999999308e+01,1.000486999999999904e+00
6.662143500000000529e+01,1.000877000000000017e+00
6.662293300000000329e+01,1.001130000000000075e+00
6.662442299999999307e+01,9.985859999999999737e-01
6.662593499999999835e+01,1.000107000000000079e+00
6.662742000000000075e+01,1.000607999999999942e+00
6.662892899999999941e+01,1.000455000000000094e+00
6.663043299999999647e+01,1.001563999999999899e+00
6.663192999999999699e+01,1.000945999999999891e+00
6.663341800000000603e+01,9.994610000000000438e-01
6.663489099999999610e+01,9.998369999999999758e-01
6.663641300000000456e+01,1.000135999999999914e+00
6.663790099999999939e+01,1.000126000000000071e+00
6.663941599999999710e+01,1.000818999999999903e+00
6.664090899999999351e+01,1.001028000000000029e+00
6.664241300000000479e+01,9.993539999999999646e-01
6.664390600000000120e+01,1.000928999999999958e+00
6.664539999999999509e+01,9.995509999999999673e-01
6.664690899999999374e+01,9.998920000000000030e-01
6.664839899999999773e+01,9.991459999999999786e-01
6.664988800000000424e+01,9.999160000000000270e-01
6.665139100000000383e+01,1.000483000000000011e+00
6.665288900000000183e+01,1.000172000000000061e+00
6.665439700000000300e+01,9.989000000000000101e-01
6.665587700000000382e+01,1.000876000000000099e+00
6.665738299999999583e+01,1.000723000000000029e+00
6.665887899999999888e+01,9.987500000000000266e-01
6.666038700000000006e+01,9.994669999999999943e-01
6.666187499999999488e+01,1.000194000000000027e+00
6.666337799999999447e+01,1.001970999999999945e+00
6.666487200000000257e+01,9.986450000000000049e-01
6.666638000000000375e+01,1.001042999999999905e+00
6.666785900000000709e+01,9.999909999999999632e-01
6.666936599999999657e+01,9.999869999999999592e-01
6.667086299999999710e+01,9.989270000000000094e-01
6.667236099999999510e+01,9.987129999999999619e-01
6.667384800000000666e+01,9.986019999999999897e-01
6.667535700000000531e+01,1.000329000000000024e+00
6.667686500000000649e+01,9.986390000000000544e-01
6.667835200000000384e+01,9.998409999999999798e-01
6.667988300000000379e+01,9.993929999999999758e-01
6.668134999999999479e+01,9.999540000000000095e-01
6.668284599999999784e+01,9.984380000000000477e-01
6.668434899999999743e+01,1.000507999999999953e+00
6.668584099999999637e+01,9.995610000000000328e-01
6.668733899999999437e+01,1.001814999999999900e+00
6.668883800000000406e+01,9.992910000000000403e-01
6.669033000000000300e+01,9.997930000000000428e-01
6.669182499999999436e+01,9.999169999999999447e-01
6.669333199999999806e+01,9.998489999999999878e-01
6.669482399999999700e+01,1.000941000000000081e+00
6.669632900000000575e+01,9.989590000000000414e-01
6.669782499999999459e+01,1.001247999999999916e+00
6.669931400000000110e+01,9.995589999999999753e-01
6.670082100000000480e+01,1.000372999999999957e+00
6.670231300000000374e+01,9.999679999999999680e-01
6.670381799999999828e+01,1.002113000000000032e+00
6.670531699999999375e+01,9.992729999999999668e-01
6.670680199999999616e+01,1.000393000000000088e+00
6.670829399999999509e+01,9.998599999999999710e-01
6.670981799999999851e+01,9.999000000000000110e-01
6.671130499999999586e+01,9.997610000000000108e-01
6.671280299999999386e+01,1.000146999999999897e+00
6.671431200000000672e+01,9.990400000000000391e-01
6.671579900000000407e+01,1.000370999999999899e+00
6.671729700000000207e+01,1.000367000000000006e+00
6.671879400000000260e+01,9.985300000000000287e-01
6.672027599999999836e+01,9.998719999999999830e-01
6.672178499999999701e+01,1.001196999999999893e+00
6.672329299999999819e+01,1.000451999999999897e+00
6.672477499999999395e+01,1.000655999999999990e+00
6.672628299999999513e+01,1.000957000000000097e+00
6.672778999999999883e+01,9.997669999999999613e-01
6.672927900000000534e+01,9.998150000000000093e-01
6.673077700000000334e+01,9.994269999999999543e-01
6.673226900000000228e+01,9.987479999999999691e-01
6.673377800000000093e+01,1.001997999999999944e+00
6.673527099999999734e+01,9.989090000000000469e-01
6.673676799999999787e+01,9.994539999999999536e-01
6.673827699999999652e+01,9.995279999999999720e-01
6.673976700000000051e+01,1.001265000000000072e+00
6.674123799999999562e+01,9.989170000000000549e-01
6.674276000000000408e+01,9.995279999999999720e-01
6.674425899999999956e+01,9.995870000000000033e-01
6.674574499999999944e+01,1.000451999999999897e+00
6.674724600000000407e+01,9.992750000000000243e-01
6.674875400000000525e+01,9.977049999999999530e-01
6.675024299999999755e+01,9.984629999999999894e-01
6.675174599999999714e+01,9.989379999999999926e-01
6.675324100000000271e+01,1.000250000000000083e+00
6.675473900000000071e+01,9.995089999999999808e-01
6.675623899999999367e+01,9.995439999999999880e-01
6.675773800000000335e+01,9.998320000000000540e-01
6.675923600000000135e+01,9.995190000000000463e-01
6.676072999999999524e+01,1.000135999999999914e+00
6.676223199999999736e+01,9.995650000000000368e-01
6.676373300000000199e+01,1.000027999999999917e+00
6.676521999999999935e+01,1.000747000000000053e+00
6.676673099999999295e+01,1.000345999999999957e+00
6.676823699999999917e+01,9.992760000000000531e-01
6.676973300000000222e+01,1.001014999999999988e+00
6.677122400000000368e+01,1.000045999999999990e+00
6.677272000000000673e+01,9.991820000000000146e-01
6.677421900000000221e+01,1.000321000000000016e+00
6.677571199999999862e+01,1.001157999999999992e+00
6.677721599999999569e+01,9.996289999999999898e-01
6.677868599999999333e+01,9.996669999999999723e-01
6.678020700000000431e+01,1.001217000000000024e+00
6.678171799999999791e+01,9.997420000000000195e-01
6.678320100000000537e+01,1.000849000000000100e+00
6.678469200000000683e+01,9.989550000000000374e-01
6.678619299999999726e+01,9.999000000000000110e-01
6.678770600000000002e+01,9.998070000000000013e-01
6.678920200000000307e+01,1.000172999999999979e+00
6.679069599999999696e+01,9.999339999999999895e-01
6.679218799999999590e+01,1.000640999999999892e+00
6.679367899999999736e+01,1.000496999999999970e+00
6.679519399999999507e+01,1.001527000000000056e+00
6.679667100000000346e+01,1.000037000000000065e+00
6.679817199999999389e+01,1.000026999999999999e+00
6.679968999999999824e+01,1.001241999999999965e+00
6.680118400000000634e+01,1.001282999999999923e+00
6.680269400000000246e+01,1.002320000000000100e+00
6.680417400000000328e+01,1.000971000000000055e+00
6.680566899999999464e+01,1.000688999999999940e+00
6.680715999999999610e+01,9.992539999999999756e-01
6.680866299999999569e+01,1.000456999999999930e+00
6.681015700000000379e+01,1.000772999999999913e+00
6.681166899999999487e+01,1.000318000000000040e+00
6.681316300000000297e+01,1.000116000000000005e+00
6.681465300000000695e+01,1.000656999999999908e+00
6.681615499999999486e+01,1.000102999999999964e+00
6.681763499999999567e+01,1.000799999999999912e+00
6.681913400000000536e+01,9.998890000000000278e-01
6.682064800000000560e+01,1.000485000000000069e+00
6.682214500000000612e+01,1.000342999999999982e+00
6.682363700000000506e+01,1.001336000000000004e+00
6.682514100000000212e+01,9.998620000000000285e-01
6.682662799999999947e+01,9.989270000000000094e-01
6.682814100000000224e+01,1.001168999999999976e+00
6.682962200000000053e+01,1.000193000000000110e+00
6.683112900000000423e+01,1.000801999999999969e+00
6.683263999999999783e+01,1.000389999999999890e+00
6.683412699999999518e+01,1.000177000000000094e+00
6.683563100000000645e+01,9.994969999999999688e-01
6.683713299999999435e+01,1.000869000000000009e+00
6.683862000000000592e+01,9.998139999999999805e-01
6.684011999999999887e+01,1.000526999999999944e+00
6.684161799999999687e+01,1.000613999999999892e+00
6.684311800000000403e+01,1.000099000000000071e+00
6.684461199999999792e+01,9.995789999999999953e-01
6.684611400000000003e+01,1.000680999999999932e+00
6.684760699999999645e+01,1.000693000000000055e+00
6.684911599999999510e+01,1.001721000000000084e+00
6.685061299999999562e+01,1.001554999999999973e+00
6.685209000000000401e+01,9.996559999999999890e-01
6.685360500000000172e+01,9.993610000000000548e-01
6.685508799999999496e+01,1.000612000000000057e+00
6.685660599999999931e+01,1.000536000000000092e+00
6.685808099999999854e+01,9.991100000000000536e-01
6.685957799999999907e+01,1.000963999999999965e+00
6.686108299999999360e+01,9.994180000000000286e-01
6.686258499999999572e+01,1.000119999999999898e+00
6.686408799999999530e+01,9.987380000000000146e-01
6.686558700000000499e+01,9.998920000000000030e-01
6.686709500000000617e+01,9.998350000000000293e-01
6.686858100000000604e+01,1.000143999999999922e+00
6.687007400000000246e+01,9.997000000000000330e-01
6.687156699999999887e+01,1.000579000000000107e+00
6.687306999999999846e+01,9.988939999999999486e-01
6.687456299999999487e+01,9.986960000000000282e-01
6.687606700000000615e+01,1.000193000000000110e+00
6.687756299999999499e+01,1.001117000000000035e+00
6.687906499999999710e+01,9.990200000000000191e-01
